Tempo(s),Fila,E[N],E[W]
66180,726,193.754477,96.861139
66190,728,193.835072,96.903628
66200,713,193.914383,96.946941
66210,708,193.992094,96.984329
66220,704,194.069152,97.025785
66230,702,194.146167,97.065756
66240,703,194.222931,97.098273
66250,698,194.299201,97.136404
66260,697,194.375327,97.178864
66270,702,194.451618,97.217007
66280,703,194.528479,97.257636
66290,696,194.604864,97.298029
66300,698,194.680421,97.335072
66310,698,194.756089,97.372905
66320,704,194.832859,97.406883
66330,699,194.909020,97.447899
66340,708,194.985621,97.482524
66350,704,195.062626,97.522494
66360,701,195.139445,97.560902
66370,705,195.216333,97.594932
66380,711,195.293145,97.631129
66390,712,195.370864,97.672927
66400,725,195.449441,97.707063
66410,728,195.529506,97.749298
66420,719,195.608937,97.794898
66430,725,195.687650,97.830571
66440,718,195.766984,97.870971
66450,720,195.845927,97.909702
66460,725,195.925241,97.948619
66470,733,196.005593,97.985844
66480,730,196.086277,98.030605
66490,726,196.166586,98.070018
66500,732,196.246663,98.105628
66510,739,196.328054,98.144106
66520,737,196.409748,98.187899
66530,736,196.490789,98.226939
66540,744,196.572327,98.266227
66550,735,196.653598,98.312765
66560,737,196.734959,98.353442
66570,734,196.815761,98.393839
66580,739,196.896487,98.432720
66590,738,196.977587,98.475484
66600,737,197.058667,98.513062
66610,718,197.138290,98.557308
66620,712,197.215778,98.596789
66630,710,197.292569,98.635182
66640,718,197.370066,98.676889
66650,720,197.448388,98.714567
66660,723,197.527111,98.755407
66670,728,197.605762,98.787323
66680,739,197.686207,98.823096
66690,734,197.767047,98.864993
66700,735,197.847861,98.903912
66710,745,197.929058,98.942281
66720,758,198.011992,98.979293
66730,753,198.095901,99.025691
66740,759,198.179387,99.063718
66750,763,198.263756,99.103669
66760,771,198.348880,99.141027
66770,769,198.434763,99.180989
66780,764,198.519974,99.228040
66790,764,198.604458,99.269531
66800,766,198.689283,99.314164
66810,773,198.775126,99.354846
66820,780,198.861380,99.392016
66830,783,198.948949,99.429097
66840,780,199.036489,99.472110
66850,774,199.122747,99.514482
66860,774,199.209076,99.560610
66870,779,199.295663,99.605379
66880,780,199.382438,99.648755
66890,781,199.469101,99.695054
66900,768,199.555562,99.746471
66910,778,199.640898,99.785402
66920,781,199.727420,99.824926
66930,768,199.813923,99.873387
66940,764,199.899145,99.918973
66950,768,199.983680,99.958247
66960,765,200.068241,100.002758
66970,769,200.152661,100.040479
66980,770,200.238131,100.087685
66990,763,200.323086,100.130901
67000,757,200.407038,100.178848
67010,761,200.490549,100.222092
67020,753,200.573374,100.270978
67030,759,200.656765,100.311172
67040,761,200.740517,100.354541
67050,743,200.822475,100.400756
67060,733,200.902556,100.446035
67070,744,200.982949,100.481736
67080,758,201.065292,100.518410
67090,764,201.149002,100.553518
67100,765,201.232958,100.593242
67110,774,201.318042,100.632780
67120,778,201.403552,100.674028
67130,786,201.490288,100.714388
67140,786,201.577160,100.759316
67150,789,201.664066,100.799759
67160,787,201.751279,100.843357
67170,783,201.838130,100.887524
67180,787,201.924830,100.927110
67190,795,202.012648,100.967253
67200,789,202.100483,101.011911
67210,785,202.187293,101.056057
67220,785,202.273789,101.099295
67230,793,202.360598,101.142688
67240,775,202.447068,101.186665
67250,767,202.531427,101.228082
67260,770,202.615852,101.275553
67270,768,202.699833,101.316782
67280,765,202.783307,101.360769
67290,751,202.865653,101.409467
67300,743,202.946700,101.449231
67310,746,203.027278,101.484238
67320,740,203.107289,101.524991
67330,727,203.185872,101.568046
67340,730,203.263997,101.606348
67350,747,203.343453,101.639280
67360,746,203.423931,101.679512
67370,749,203.504476,101.716757
67380,745,203.585228,101.758634
67390,743,203.665684,101.801874
67400,740,203.745847,101.839682
67410,744,203.825683,101.882614
67420,746,203.906051,101.922035
67430,744,203.986125,101.962064
67440,741,204.066002,102.004263
67450,741,204.145737,102.041855
67460,738,204.225308,102.080120
67470,739,204.304564,102.118984
67480,729,204.383311,102.158349
67490,732,204.461827,102.194572
67500,733,204.539947,102.235138
67510,732,204.618226,102.278055
67520,736,204.696606,102.316481
67530,737,204.775267,102.349743
67540,739,204.854104,102.389910
67550,750,204.934234,102.427693
67560,751,205.014900,102.470290
67570,747,205.095272,102.511226
67580,742,205.175216,102.558015
67590,753,205.255488,102.592074
67600,753,205.336261,102.637005
67610,746,205.416693,102.680250
67620,752,205.496631,102.720212
67630,753,205.577537,102.759899
67640,756,205.659003,102.797586
67650,766,205.740904,102.833970
67660,771,205.824193,102.874085
67670,766,205.907583,102.912730
67680,768,205.990925,102.956671
67690,766,206.073873,103.001177
67700,773,206.157089,103.039734
67710,765,206.240398,103.082139
67720,761,206.322748,103.120260
67730,766,206.405510,103.157824
67740,763,206.487719,103.201963
67750,773,206.570425,103.240259
67760,774,206.653917,103.281994
67770,766,206.736972,103.326558
67780,755,206.818509,103.374176
67790,754,206.899463,103.416169
67800,754,206.980319,103.458115
67810,755,207.060940,103.499181
67820,753,207.141215,103.541600
67830,758,207.221997,103.578931
67840,767,207.303818,103.617543
67850,765,207.385800,103.659289
67860,757,207.467774,103.703323
67870,751,207.548147,103.739682
67880,747,207.627992,103.781125
67890,738,207.706349,103.821060
67900,732,207.784341,103.860049
67910,737,207.861340,103.895482
67920,741,207.939513,103.933796
67930,742,208.017920,103.973756
67940,742,208.095925,104.009690
67950,742,208.174870,104.049154
67960,746,208.253825,104.090153
67970,747,208.332949,104.129707
67980,749,208.412530,104.170254
67990,745,208.491822,104.211424
68000,737,208.570556,104.253082
68010,740,208.648614,104.292871
68020,745,208.726868,104.332757
68030,752,208.806216,104.367823
68040,747,208.885592,104.409803
68050,745,208.964413,104.454577
68060,741,209.043008,104.496170
68070,743,209.121626,104.533171
68080,728,209.198501,104.573906
68090,719,209.274201,104.610982
68100,722,209.348944,104.642203
68110,727,209.424922,104.674040
68120,720,209.500467,104.714109
68130,730,209.576375,104.753592
68140,721,209.652235,104.794590
68150,722,209.727643,104.836132
68160,725,209.803078,104.873843
68170,731,209.879184,104.909582
68180,728,209.955339,104.946115
68190,715,210.030153,104.991211
68200,711,210.104295,105.025198
68210,705,210.176541,105.064396
68220,709,210.249364,105.100032
68230,705,210.322084,105.137928
68240,705,210.394451,105.172566
68250,707,210.466928,105.210341
68260,705,210.539418,105.242728
68270,707,210.611819,105.278923
68280,703,210.684191,105.314332
68290,697,210.756277,105.353454
68300,694,210.827483,105.387510
68310,690,210.897630,105.416408
68320,692,210.967890,105.453846
68330,688,211.038181,105.490529
68340,695,211.108895,105.527425
68350,703,211.180079,105.550661
68360,717,211.252640,105.581530
68370,724,211.327664,105.619032
68380,723,211.402166,105.658591
68390,731,211.477496,105.693157
68400,729,211.553531,105.730392
68410,729,211.629540,105.769933
68420,721,211.704615,105.812871
68430,721,211.779201,105.848610
68440,727,211.853936,105.882103
68450,729,211.928685,105.920241
68460,723,212.003496,105.955317
68470,724,212.078056,105.991040
68480,723,212.152887,106.027672
68490,725,212.227490,106.066511
68500,726,212.302420,106.105515
68510,728,212.377423,106.139136
68520,712,212.450961,106.181316
68530,706,212.523492,106.223770
68540,697,212.594935,106.263359
68550,703,212.666075,106.300473
68560,703,212.737808,106.335558
68570,708,212.809673,106.371484
68580,707,212.881504,106.405842
68590,713,212.953559,106.437209
68600,712,213.026112,106.475029
68610,710,213.098854,106.513721
68620,706,213.170614,106.547265
68630,702,213.241970,106.583712
68640,697,213.312847,106.622250
68650,687,213.382687,106.662600
68660,682,213.451785,106.702582
68670,690,213.520413,106.733783
68680,691,213.589904,106.770855
68690,689,213.659051,106.806202
68700,693,213.728474,106.844019
68710,695,213.797972,106.875654
68720,694,213.868039,106.908350
68730,703,213.938348,106.941945
68740,703,214.009536,106.975978
68750,693,214.079759,107.014196
68760,693,214.149385,107.044335
68770,687,214.218253,107.081099
68780,686,214.287068,107.119394
68790,684,214.355465,107.152809
68800,695,214.424745,107.179658
68810,706,214.495537,107.210375
68820,713,214.567856,107.236403
68830,724,214.641071,107.269106
68840,725,214.715823,107.301019
68850,724,214.789714,107.338732
68860,729,214.864362,107.374486
68870,714,214.938243,107.416872
68880,715,215.010893,107.450068
68890,715,215.083357,107.485510
68900,718,215.155824,107.521732
68910,708,215.228807,107.565234
68920,710,215.300891,107.596585
68930,717,215.372728,107.627031
68940,719,215.445438,107.661033
68950,716,215.518081,107.698123
68960,716,215.590772,107.732115
68970,709,215.663128,107.774528
68980,706,215.734443,107.817205
68990,709,215.806009,107.854541
69000,716,215.877788,107.889640
69010,711,215.949850,107.926443
69020,708,216.021781,107.963963
69030,702,216.092435,108.003974
69040,701,216.162853,108.038393
69050,702,216.232382,108.073932
69060,696,216.302236,108.110416
69070,691,216.371294,108.146503
69080,701,216.440830,108.178916
69090,697,216.511065,108.214026
69100,692,216.579891,108.250781
69110,690,216.648540,108.285099
69120,698,216.717983,108.316681
69130,703,216.788305,108.352617
69140,708,216.859075,108.380943
69150,708,216.930188,108.418058
69160,710,217.001518,108.452930
69170,693,217.071557,108.493429
69180,682,217.139287,108.531991
69190,677,217.206165,108.568561
69200,670,217.272330,108.603207
69210,661,217.337141,108.641885
69220,659,217.401054,108.676977
69230,657,217.464788,108.713550
69240,666,217.529068,108.740192
69250,662,217.593243,108.775416
69260,671,217.657810,108.804555
69270,671,217.723002,108.836362
69280,676,217.788929,108.869321
69290,678,217.855293,108.897786
69300,673,217.921880,108.931074
69310,670,217.987287,108.964559
69320,672,218.052750,108.995714
69330,661,218.117605,109.031281
69340,663,218.181489,109.060860
69350,664,218.245371,109.091225
69360,668,218.309930,109.121926
69370,662,218.374125,109.152446
69380,666,218.438301,109.183742
69390,666,218.502692,109.219866
69400,661,218.566675,109.258148
69410,661,218.630717,109.290165
69420,663,218.694002,109.321017
69430,664,218.757903,109.356900
69440,662,218.821783,109.392775
69450,661,218.885338,109.426125
69460,655,218.948411,109.458447
69470,665,219.011577,109.486876
69480,664,219.076133,109.518363
69490,666,219.140060,109.550324
69500,660,219.203800,109.582979
69510,664,219.267205,109.615467
69520,665,219.331182,109.651396
69530,665,219.395054,109.684118
69540,664,219.459072,109.716914
69550,670,219.523091,109.744189
69560,676,219.588647,109.773808
69570,681,219.655170,109.805488
69580,686,219.722162,109.835035
69590,692,219.789442,109.866303
69600,695,219.857272,109.900213
69610,695,219.925316,109.930284
69620,693,219.993707,109.967632
69630,695,220.061957,110.002542
69640,696,220.130303,110.040660
69650,692,220.197918,110.075253
69660,694,220.265911,110.106085
69670,690,220.333249,110.142120
69680,693,220.400843,110.175914
69690,690,220.468016,110.209496
69700,689,220.535466,110.240054
69710,690,220.603043,110.271466
69720,689,220.670524,110.302829
69730,687,220.737867,110.338869
69740,685,220.804687,110.375438
69750,678,220.870824,110.413250
69760,675,220.936071,110.449036
69770,670,221.000103,110.481841
69780,675,221.065556,110.509814
69790,675,221.130460,110.543055
69800,668,221.194702,110.579925
69810,680,221.259123,110.608172
69820,685,221.325070,110.639558
69830,678,221.391730,110.667338
69840,675,221.457074,110.700798
69850,677,221.522200,110.734150
69860,670,221.586715,110.769574
69870,666,221.650887,110.804827
69880,670,221.714522,110.836642
69890,684,221.779343,110.865084
69900,681,221.845347,110.906807
69910,687,221.911057,110.937279
69920,680,221.976400,110.969155
69930,673,222.041562,111.003320
69940,674,222.105920,111.031529
69950,674,222.170253,111.066867
69960,669,222.234884,111.099180
69970,679,222.299493,111.130687
69980,680,222.364899,111.164976
69990,681,222.430370,111.198503
70000,674,222.495236,111.234111
70010,674,222.559861,111.260065
70020,667,222.623513,111.291889
70030,668,222.687178,111.325307
70040,669,222.750570,111.363360
70050,671,222.814552,111.390579
70060,673,222.878244,111.420833
70070,672,222.942091,111.451163
70080,669,223.005775,111.480617
70090,670,223.069401,111.511631
70100,668,223.132630,111.546424
70110,672,223.196282,111.582226
70120,674,223.260512,111.617522
70130,674,223.325251,111.649093
70140,678,223.390160,111.675974
70150,674,223.454285,111.711218
70160,678,223.518870,111.743508
70170,668,223.582915,111.780306
70180,680,223.647295,111.806123
70190,678,223.711673,111.834327
70200,672,223.776410,111.867489
70210,677,223.840376,111.898672
70220,670,223.904840,111.931698
70230,658,223.967399,111.970148
70240,659,224.028924,111.997720
70250,657,224.090829,112.031062
70260,653,224.152054,112.068052
70270,660,224.213724,112.098886
70280,648,224.274702,112.132565
70290,651,224.335241,112.160440
70300,650,224.395968,112.188409
70310,643,224.456025,112.221628
70320,635,224.514517,112.254864
70330,642,224.573197,112.285800
70340,640,224.632335,112.314571
70350,636,224.691583,112.348985
70360,640,224.750242,112.378315
70370,638,224.809125,112.407757
70380,640,224.868083,112.432444
70390,630,224.925711,112.462856
70400,634,224.983822,112.490313
70410,635,225.042078,112.521039
70420,634,225.100137,112.550069
70430,641,225.158365,112.577584
70440,647,225.218074,112.606639
70450,635,225.276604,112.638302
70460,624,225.334097,112.669447
70470,628,225.390880,112.701038
70480,630,225.448207,112.729702
70490,627,225.505138,112.761367
70500,624,225.561426,112.791912
70510,621,225.617448,112.820725
70520,628,225.674046,112.848225
70530,625,225.730243,112.874724
70540,622,225.786946,112.899875
70550,615,225.842541,112.933276
70560,602,225.896396,112.966609
70570,592,225.948873,112.994451
70580,596,226.001347,113.023092
70590,590,226.053103,113.048172
70600,600,226.105359,113.074302
70610,601,226.158289,113.100768
70620,600,226.211390,113.125718
70630,594,226.263638,113.155850
70640,597,226.316132,113.182099
70650,593,226.368496,113.209085
70660,593,226.419976,113.236430
70670,589,226.471403,113.267757
70680,593,226.523238,113.294479
70690,596,226.575313,113.318114
70700,602,226.628093,113.344507
70710,609,226.681559,113.366432
70720,607,226.735513,113.393411
70730,612,226.789703,113.415697
70740,606,226.843740,113.449134
70750,602,226.897372,113.479161
70760,603,226.950348,113.508059
70770,596,227.002556,113.534968
70780,604,227.055488,113.558227
70790,614,227.109270,113.583516
70800,618,227.164143,113.608548
70810,621,227.219685,113.635519
70820,603,227.274374,113.667682
70830,591,227.326218,113.698424
70840,589,227.377650,113.723340
70850,576,227.428244,113.757473
70860,577,227.477882,113.779083
70870,577,227.527696,113.803993
70880,582,227.577642,113.824150
70890,588,227.627992,113.849328
70900,581,227.678383,113.877740
70910,590,227.728868,113.902182
70920,587,227.779736,113.932440
70930,581,227.829736,113.959854
70940,587,227.880177,113.981060
70950,588,227.930612,114.012711
70960,586,227.981139,114.037174
70970,587,228.031796,114.061703
70980,594,228.082549,114.085475
70990,577,228.133138,114.113989
71000,588,228.183293,114.132638
71010,587,228.233850,114.160332
71020,601,228.285206,114.182797
71030,601,228.337827,114.211524
71040,610,228.390576,114.232272
71050,610,228.444461,114.261631
71060,607,228.497736,114.289077
71070,615,228.552003,114.312996
71080,622,228.607004,114.334869
71090,618,228.662082,114.361606
71100,618,228.716943,114.391454
71110,613,228.771319,114.420254
71120,616,228.825263,114.445620
71130,622,228.880237,114.469086
71140,610,228.934782,114.498776
71150,607,228.988368,114.525572
71160,607,229.041459,114.553731
71170,612,229.094830,114.581224
71180,615,229.148354,114.608794
71190,621,229.203561,114.632375
71200,619,229.258783,114.659989
71210,617,229.313363,114.686476
71220,617,229.367898,114.713747
71230,625,229.423040,114.734876
71240,618,229.477918,114.769568
71250,623,229.533187,114.798818
71260,620,229.588255,114.828773
71270,611,229.642011,114.861296
71280,602,229.695115,114.891883
71290,603,229.747870,114.915846
71300,608,229.800741,114.939866
71310,605,229.853886,114.968055
71320,597,229.905962,114.997322
71330,586,229.956978,115.026867
71340,592,230.007572,115.048135
71350,594,230.058754,115.070503
71360,598,230.109936,115.099324
71370,598,230.161342,115.123417
71380,591,230.212218,115.148858
71390,589,230.262236,115.166609
71400,579,230.311537,115.196103
71410,584,230.360682,115.219065
71420,587,230.410382,115.241497
71430,584,230.459784,115.267007
71440,581,230.508739,115.291488
71450,585,230.558097,115.309712
71460,597,230.608350,115.325155
71470,597,230.659769,115.352480
71480,585,230.710263,115.378537
71490,586,230.760027,115.404228
71500,585,230.809875,115.425924
71510,581,230.859648,115.453235
71520,579,230.908507,115.480896
71530,571,230.957086,115.510840
71540,569,231.004482,115.536963
71550,566,231.051254,115.560351
71560,572,231.098412,115.584741
71570,577,231.146189,115.609439
71580,578,231.194850,115.636196
71590,569,231.242957,115.664293
71600,572,231.289940,115.688596
71610,567,231.337253,115.713063
71620,564,231.384020,115.734833
71630,566,231.430334,115.755568
71640,565,231.476834,115.779629
71650,564,231.522848,115.802638
71660,568,231.569704,115.828494
71670,557,231.615873,115.852389
71680,558,231.661102,115.877432
71690,564,231.707540,115.897420
71700,568,231.754517,115.918485
71710,571,231.801616,115.941228
71720,562,231.848299,115.966998
71730,567,231.894718,115.988593
71740,569,231.941339,116.012715
71750,566,231.988166,116.035322
71760,573,232.035371,116.060545
71770,569,232.082726,116.088270
71780,578,232.130258,116.109612
71790,584,232.178991,116.136409
71800,589,232.228343,116.158661
71810,584,232.277616,116.185729
71820,585,232.326469,116.211778
71830,589,232.375732,116.234794
71840,594,232.425474,116.258049
71850,605,232.476063,116.277681
71860,614,232.527935,116.298763
71870,618,232.581474,116.323917
71880,619,232.635216,116.353220
71890,631,232.689604,116.374749
71900,637,232.745448,116.403484
71910,638,232.801458,116.432302
71920,644,232.858291,116.457483
71930,646,232.915614,116.487767
71940,630,232.971805,116.521536
71950,617,233.025976,116.551055
71960,608,233.078583,116.584655
71970,601,233.130524,116.617113
71980,602,233.181761,116.645168
71990,603,233.233041,116.669191
72000,587,233.283356,116.701650
72010,593,233.332931,116.721576
72020,595,233.383050,116.747451
72030,595,233.432964,116.774845
72040,599,233.483423,116.798457
72050,606,233.534614,116.821624
72060,601,233.586070,116.848167
72070,599,233.636681,116.877533
72080,594,233.686824,116.903421
72090,598,233.737070,116.929360
72100,598,233.787043,116.951916
72110,606,233.837940,116.974935
72120,606,233.889887,116.998478
72130,608,233.941646,117.022739
72140,615,233.994287,117.049064
72150,613,234.046754,117.072867
72160,604,234.098768,117.104561
72170,600,234.150049,117.130206
72180,604,234.201224,117.158233
72190,607,234.252820,117.180788
72200,605,234.304173,117.203221
72210,604,234.355630,117.232202
72220,600,234.406014,117.256586
72230,593,234.456065,117.286489
72240,590,234.505469,117.319319
72250,595,234.555375,117.345090
72260,596,234.604901,117.372296
72270,605,234.655554,117.398440
72280,609,234.707302,117.419444
72290,606,234.759007,117.441238
72300,612,234.810345,117.466099
72310,611,234.862449,117.495407
72320,617,234.915027,117.519263
72330,617,234.967997,117.547380
72340,618,235.020772,117.571333
72350,623,235.074226,117.597253
72360,621,235.127131,117.619644
72370,606,235.179601,117.652390
72380,613,235.230926,117.677244
72390,602,235.282575,117.704701
72400,602,235.333077,117.727516
72410,602,235.383626,117.751982
72420,603,235.434499,117.774983
72430,608,235.485996,117.802363
72440,597,235.536623,117.832563
72450,592,235.586223,117.858995
72460,596,235.635093,117.879366
72470,598,235.685184,117.906858
72480,594,235.734942,117.937439
72490,591,235.784104,117.968539
72500,590,235.832728,117.997742
72510,580,235.880954,118.025118
72520,586,235.928743,118.048203
72530,583,235.976870,118.073087
72540,581,236.024632,118.092900
72550,581,236.072350,118.118394
72560,589,236.120399,118.140794
72570,588,236.168850,118.167469
72580,586,236.217338,118.197423
72590,592,236.266130,118.218565
72600,595,236.315566,118.240030
72610,601,236.365454,118.264980
72620,601,236.415500,118.290824
72630,596,236.465238,118.309993
72640,598,236.514996,118.329988
72650,601,236.564960,118.354975
72660,605,236.615658,118.378700
72670,603,236.666073,118.410434
72680,607,236.716357,118.433952
72690,611,236.767759,118.453951
72700,609,236.819105,118.482076
72710,597,236.869192,118.508756
72720,587,236.917788,118.536321
72730,592,236.966331,118.559782
72740,591,237.015081,118.580899
72750,587,237.063484,118.606738
72760,595,237.111836,118.627655
72770,601,237.161475,118.646770
72780,607,237.211729,118.671086
72790,609,237.262640,118.696547
72800,606,237.313602,118.721217
72810,607,237.364203,118.749786
72820,608,237.415093,118.776868
72830,599,237.465063,118.802675
72840,596,237.514193,118.830509
72850,586,237.562609,118.862885
72860,595,237.610768,118.882072
72870,593,237.659423,118.904771
72880,605,237.708971,118.927102
72890,589,237.758534,118.956787
72900,594,237.806964,118.980191
72910,592,237.855813,119.010337
72920,589,237.904353,119.032979
72930,593,237.952653,119.057134
72940,592,238.001347,119.075769
72950,585,238.049289,119.100562
72960,593,238.097332,119.119687
72970,594,238.145853,119.140685
72980,597,238.195086,119.160405
72990,609,238.244843,119.181204
73000,604,238.295407,119.209758
73010,607,238.345575,119.239749
73020,598,238.394998,119.268551
73030,605,238.444369,119.292424
73040,613,238.494264,119.314107
73050,607,238.544888,119.340242
73060,613,238.595590,119.363963
73070,618,238.647503,119.386655
73080,627,238.700103,119.410509
73090,623,238.753148,119.439488
73100,630,238.806164,119.463549
73110,629,238.859669,119.493578
73120,635,238.913336,119.520417
73130,637,238.967370,119.546622
73140,636,239.022107,119.571542
73150,648,239.077455,119.595950
73160,654,239.133592,119.620753
73170,649,239.190095,119.647374
73180,627,239.244505,119.680310
73190,620,239.297135,119.713176
73200,628,239.349888,119.738739
73210,631,239.403181,119.768665
73220,644,239.457491,119.792552
73230,648,239.512944,119.819466
73240,650,239.569012,119.845869
73250,649,239.624459,119.876054
73260,638,239.679700,119.911050
73270,640,239.734376,119.933481
73280,640,239.789696,119.958691
73290,633,239.844017,119.986676
73300,626,239.897269,120.016584
73310,626,239.950081,120.040538
73320,630,240.002951,120.063702
73330,626,240.056266,120.094461
73340,630,240.108777,120.121541
73350,632,240.161918,120.147298
73360,635,240.215144,120.171458
73370,633,240.268685,120.194956
73380,641,240.322752,120.217077
73390,636,240.377131,120.245092
73400,643,240.431785,120.267506
73410,647,240.486894,120.294246
73420,642,240.541747,120.326595
73430,646,240.596717,120.355725
73440,649,240.652266,120.379405
73450,659,240.708232,120.404114
73460,657,240.765296,120.434291
73470,652,240.822117,120.464347
73480,654,240.878131,120.487438
73490,659,240.934889,120.515822
73500,661,240.991992,120.543557
73510,653,241.048523,120.576750
73520,653,241.104624,120.605626
73530,655,241.160851,120.634566
73540,648,241.216963,120.658524
73550,638,241.271504,120.691544
73560,645,241.326211,120.716440
73570,644,241.381189,120.748039
73580,648,241.436407,120.776474
73590,638,241.490487,120.805162
73600,630,241.543939,120.835999
73610,638,241.597313,120.863513
73620,631,241.650729,120.895156
73630,634,241.703835,120.920893
73640,623,241.755975,120.949434
73650,619,241.807484,120.976838
73660,616,241.858360,121.003103
73670,612,241.909228,121.033474
73680,622,241.960072,121.052326
73690,622,242.012089,121.080806
73700,625,242.064295,121.109381
73710,623,242.116186,121.135333
73720,608,242.167038,121.159943
73730,607,242.217021,121.186584
73740,598,242.265493,121.215760
73750,594,242.313652,121.241490
73760,593,242.361146,121.266064
73770,590,242.408144,121.289568
73780,596,242.455829,121.310948
73790,593,242.503717,121.336542
73800,598,242.551187,121.356169
73810,599,242.599351,121.379433
73820,594,242.647565,121.405191
73830,605,242.696187,121.429507
73840,606,242.745098,121.457260
73850,593,242.793313,121.482196
73860,594,242.841115,121.501163
73870,590,242.888159,121.523044
73880,591,242.935099,121.550634
73890,596,242.982692,121.566204
73900,602,243.030476,121.582693
73910,607,243.079268,121.609562
73920,606,243.128924,121.636865
73930,610,243.178364,121.663236
73940,618,243.228764,121.682678
73950,626,243.279654,121.705659
73960,618,243.330759,121.736980
73970,615,243.380945,121.765372
73980,628,243.432123,121.786025
73990,624,243.483846,121.813539
74000,624,243.534781,121.833246
74010,628,243.586718,121.855101
74020,637,243.639269,121.873969
74030,631,243.692204,121.901264
74040,635,243.744805,121.924274
74050,641,243.798210,121.950158
74060,638,243.851717,121.982683
74070,642,243.904889,122.004330
74080,651,243.959197,122.029840
74090,652,244.014247,122.061490
74100,659,244.069554,122.086676
74110,648,244.124636,122.119992
74120,640,244.178641,122.148648
74130,650,244.233115,122.170944
74140,645,244.287573,122.203949
74150,644,244.341914,122.234423
74160,635,244.394957,122.264249
74170,636,244.447945,122.287449
74180,632,244.500560,122.313762
74190,629,244.552749,122.340686
74200,612,244.603865,122.374500
74210,617,244.653714,122.396954
74220,609,244.703654,122.423579
74230,612,244.753200,122.448357
74240,589,244.801287,122.478182
74250,567,244.846201,122.508072
74260,569,244.889282,122.531268
74270,572,244.932924,122.551441
74280,580,244.977507,122.569608
74290,585,245.023143,122.590779
74300,582,245.068875,122.612824
74310,573,245.113435,122.637585
74320,571,245.157460,122.658775
74330,574,245.201493,122.681621
74340,572,245.245313,122.703535
74350,568,245.288840,122.722824
74360,571,245.332372,122.744593
74370,569,245.375674,122.770377
74380,567,245.419010,122.795353
74390,578,245.462501,122.813798
74400,576,245.506381,122.837393
74410,573,245.550892,122.862131
74420,573,245.594853,122.880811
74430,576,245.639298,122.904690
74440,578,245.683301,122.925043
74450,574,245.727747,122.949748
74460,591,245.772805,122.965672
74470,602,245.819546,122.982436
74480,603,245.867008,123.006997
74490,604,245.914756,123.031702
74500,604,245.962697,123.057330
74510,605,246.010862,123.081417
74520,601,246.058969,123.107129
74530,602,246.106572,123.130935
74540,601,246.154437,123.157352
74550,620,246.203391,123.173568
74560,630,246.253883,123.197992
74570,621,246.304828,123.228430
74580,621,246.355112,123.251923
74590,628,246.405930,123.274858
74600,624,246.456882,123.302819
74610,620,246.507038,123.327903
74620,619,246.556941,123.356994
74630,613,246.606437,123.382575
74640,608,246.655501,123.407112
74650,601,246.703808,123.435407
74660,586,246.750014,123.465134
74670,585,246.795015,123.488466
74680,575,246.839904,123.517535
74690,571,246.883777,123.543615
74700,576,246.927528,123.565494
74710,565,246.970704,123.596193
74720,564,247.013012,123.621491
74730,572,247.055674,123.638687
74740,562,247.098613,123.667613
74750,560,247.140741,123.690338
74760,566,247.182904,123.707283
74770,562,247.225052,123.732502
74780,559,247.267057,123.754337
74790,558,247.308687,123.776813
74800,548,247.349296,123.799606
74810,539,247.388961,123.825241
74820,535,247.427711,123.852076
74830,535,247.466001,123.873710
74840,537,247.504352,123.892888
74850,530,247.542481,123.918585
74860,531,247.579887,123.938948
74870,540,247.618057,123.954721
74880,542,247.657068,123.974230
74890,538,247.695876,123.996124
74900,529,247.733853,124.020089
74910,531,247.771428,124.037221
74920,527,247.809001,124.056839
74930,530,247.846713,124.076527
74940,527,247.884402,124.098691
74950,531,247.921769,124.118206
74960,545,247.960038,124.128224
74970,547,247.999605,124.149670
74980,550,248.039669,124.165561
74990,540,248.079332,124.189541
75000,531,248.117979,124.214672
75010,524,248.155346,124.239162
75020,518,248.191941,124.257462
75030,514,248.227345,124.273507
75040,520,248.263041,124.288040
75050,518,248.298993,124.305188
75060,512,248.334459,124.326240
75070,511,248.369599,124.346299
75080,513,248.404697,124.363849
75090,513,248.439580,124.379633
75100,505,248.473975,124.396832
75110,503,248.507698,124.416181
75120,503,248.542018,124.433342
75130,514,248.576402,124.444730
75140,518,248.611922,124.461663
75150,521,248.647921,124.479664
75160,527,248.684433,124.492947
75170,530,248.721614,124.510710
75180,537,248.759356,124.530413
75190,542,248.797902,124.549689
75200,535,248.836368,124.571413
75210,537,248.874436,124.590450
75220,545,248.913566,124.605873
75230,539,248.952871,124.629676
75240,536,248.991571,124.654835
75250,529,249.029881,124.671505
75260,532,249.067388,124.688602
75270,527,249.104396,124.712915
75280,530,249.141469,124.732283
75290,534,249.179372,124.745431
75300,522,249.216120,124.769614
75310,517,249.251471,124.787291
75320,520,249.287177,124.808464
75330,523,249.323057,124.827236
75340,505,249.358345,124.851519
75350,509,249.392383,124.869368
75360,510,249.427114,124.885905
75370,514,249.461925,124.904141
75380,508,249.496824,124.925741
75390,496,249.530228,124.949082
75400,499,249.562755,124.960366
75410,495,249.594884,124.981409
75420,495,249.627310,124.995962
75430,503,249.659955,125.006475
75440,498,249.693251,125.025612
75450,490,249.725857,125.040255
75460,490,249.757568,125.056110
75470,494,249.789689,125.070510
75480,496,249.822372,125.083532
75490,491,249.854679,125.101344
