Tempo(s),E[N],E[W],ErroLittle
70210,81.198922,39.350800,2.115783
70220,81.191082,40.265876,0.270606
70230,81.182769,40.931620,-1.077903
70240,81.174715,41.741142,-2.713397
70250,81.167311,40.685696,-0.597167
70260,81.160134,41.225536,-1.692270
70270,81.152805,40.793191,-0.829961
70280,81.145574,40.851156,-0.954226
70290,81.138700,41.195246,-1.648945
70300,81.132926,40.774317,-0.809698
70310,81.128052,40.174767,0.392374
70320,81.122194,40.732765,-0.732001
70330,81.115237,39.982832,0.770212
70340,81.107903,41.117093,-1.516042
70350,81.101109,40.159244,0.397437
70360,81.094908,41.132354,-1.563799
70370,81.087575,39.676400,1.357296
70380,81.079499,39.990470,0.718104
70390,81.070517,40.861796,-1.038925
70400,81.061906,39.098082,2.496035
70410,81.053389,39.390808,1.897293
70420,81.044743,41.181295,-1.705113
70430,81.035814,40.119401,0.419995
70440,81.025468,41.832284,-3.031311
70450,81.016899,39.962293,0.720979
70460,81.006582,41.396615,-2.166954
70470,80.996202,40.898244,-1.175738
70480,80.985461,40.551543,-0.494348
70490,80.974800,40.789154,-0.985561
70500,80.965189,38.897158,2.806181
70510,80.954648,40.389154,-0.199352
70520,80.943550,41.972919,-3.390321
70530,80.932270,40.665693,-0.772983
70540,80.922111,39.056861,2.450202
70550,80.910067,41.987273,-3.444777
70560,80.900089,40.470453,-0.407322
70570,80.890063,40.961880,-1.406339
70580,80.880561,40.803235,-1.097619
70590,80.871811,39.841023,0.824890
70600,80.863766,40.796559,-1.104021
70610,80.856035,40.850888,-1.220834
70620,80.847474,40.544144,-0.611647
70630,80.836659,41.509219,-2.556767
70640,80.828217,40.686414,-0.914879
70650,80.818938,40.933145,-1.420459
70660,80.809011,40.144222,0.151336
70670,80.798848,39.067713,2.304595
70680,80.789000,39.764299,0.895911
70690,80.778443,41.021467,-1.641267
70700,80.766914,41.269759,-2.154312
70710,80.758102,39.946606,0.495014
70720,80.747717,40.467252,-0.559113
70730,80.736669,40.272818,-0.182974
70740,80.726505,40.575727,-0.803265
70750,80.717290,41.496067,-2.663554
70760,80.708554,39.730354,0.872882
70770,80.699441,42.844423,-5.392705
70780,80.691049,41.753699,-3.207954
70790,80.680573,39.384331,1.542924
70800,80.669793,40.708600,-1.127600
70810,80.658978,40.671623,-1.064368
70820,80.647406,39.398620,1.484794
70830,80.636879,40.468434,-0.674734
70840,80.625778,39.679130,0.898998
70850,80.615738,42.481231,-4.741366
70860,80.606892,41.029650,-1.833119
70870,80.597460,40.298721,-0.371242
70880,80.587616,39.687431,0.846130
70890,80.576447,41.573537,-2.952392
70900,80.566525,39.714438,0.774484
70910,80.556058,39.962445,0.265432
70920,80.544915,39.840658,0.499270
70930,80.533863,40.752607,-1.347352
70940,80.522888,40.811741,-1.480478
70950,80.512054,42.445684,-4.772819
70960,80.501250,39.882898,0.362854
70970,80.490195,40.672322,-1.233226
70980,80.478666,40.563838,-1.027971
70990,80.468125,40.596411,-1.102117
71000,80.456643,39.362283,1.367803
71010,80.445955,39.213252,1.657148
71020,80.435444,39.810318,0.444407
71030,80.424914,40.641456,-1.233717
71040,80.415136,39.465483,1.113661
71050,80.404997,40.456338,-0.885411
71060,80.392976,38.817255,2.401802
71070,80.383146,40.522892,-1.036433
71080,80.371828,41.358020,-2.722746
71090,80.361459,41.835706,-3.690613
71100,80.350660,40.683806,-1.387263
71110,80.341429,40.372161,-0.771768
71120,80.331698,41.032182,-2.108531
71130,80.323865,39.304516,1.354300
71140,80.317077,40.123199,-0.302023
71150,80.310891,40.434783,-0.929036
71160,80.305282,39.278828,1.387455
71170,80.299401,38.899471,2.143246
71180,80.292594,40.628396,-1.334953
71190,80.286406,40.277532,-0.636312
71200,80.280209,39.436544,1.045880
71210,80.274989,40.021716,-0.137656
71220,80.269160,39.199081,1.509424
71230,80.262951,39.599969,0.700229
71240,80.256232,39.045460,1.808751
71250,80.249004,40.181793,-0.477640
71260,80.241241,39.592996,0.695939
71270,80.233134,37.507323,4.879744
71280,80.223417,40.393739,-0.929862
71290,80.214383,37.721618,4.431993
71300,80.204419,40.020642,-0.197204
71310,80.194666,40.973222,-2.121740
71320,80.184916,41.088873,-2.366778
71330,80.175622,40.654031,-1.501366
71340,80.166293,40.217888,-0.636736
71350,80.156067,41.469184,-3.163006
71360,80.148334,39.503178,0.776382
71370,80.140252,40.791846,-1.816624
71380,80.131988,40.165024,-0.565420
71390,80.123133,40.840486,-1.929146
71400,80.114585,38.942716,1.875802
71410,80.106144,41.345810,-2.960164
71420,80.098122,40.245854,-0.758445
71430,80.090437,39.473189,0.788056
71440,80.082076,40.672128,-1.630382
71450,80.072386,38.760707,2.202611
71460,80.063218,39.340411,1.030722
71470,80.052212,41.284592,-2.882462
71480,80.041953,40.098176,-0.507545
71490,80.030407,42.264922,-4.868465
71500,80.020091,39.395656,0.884704
71510,80.009979,40.040395,-0.418492
71520,79.999288,41.075765,-2.511051
71530,79.989808,39.600082,0.438816
71540,79.980730,40.467341,-1.311744
71550,79.973067,39.968001,-0.317024
71560,79.965572,38.370701,2.884816
71570,79.956637,38.382256,2.850300
71580,79.949598,38.957117,1.690357
71590,79.941008,38.597885,2.401278
71600,79.934005,40.424422,-1.275548
71610,79.926654,39.885222,-0.199083
71620,79.917967,40.544164,-1.527607
71630,79.909774,40.928381,-2.310840
71640,79.901360,41.365118,-3.192107
71650,79.893360,39.258196,1.032026
71660,79.884725,37.479652,4.600102
71670,79.877792,40.738465,-1.955755
71680,79.872288,39.367366,0.791693
71690,79.866923,40.038327,-0.564770
71700,79.861524,39.372954,0.768791
71710,79.855104,40.841039,-2.186045
71720,79.848037,37.610109,4.298533
71730,79.841371,40.149529,-0.807731
71740,79.834294,37.766232,3.974417
71750,79.827266,39.984042,-0.489987
71760,79.820249,39.969029,-0.464161
71770,79.812460,40.821352,-2.188121
71780,79.805333,39.818402,-0.181414
71790,79.796716,40.528574,-1.617926
71800,79.788775,40.346030,-1.258417
71810,79.779658,39.350601,0.734585
71820,79.769786,39.592456,0.239253
71830,79.758970,40.220230,-1.026605
71840,79.748172,39.275645,0.862688
71850,79.737544,39.784601,-0.170996
71860,79.726439,41.178354,-2.982259
71870,79.716200,40.400715,-1.432200
71880,79.705653,40.121090,-0.883437
71890,79.694812,40.282493,-1.216548
71900,79.683902,40.137352,-0.932042
71910,79.674142,40.881221,-2.440157
71920,79.663257,40.735312,-2.154144
71930,79.653956,40.045520,-0.778306
71940,79.644065,39.300050,0.710243
71950,79.633196,40.109037,-0.922988
71960,79.622800,39.824973,-0.363006
71970,79.611897,39.966551,-0.656368
71980,79.601186,39.572254,0.125774
71990,79.590317,38.783826,1.695875
72000,79.580555,40.135035,-1.032270
72010,79.571084,38.893983,1.452117
72020,79.562479,39.399683,0.425164
72030,79.553652,39.734493,-0.258957
72040,79.544172,38.469638,2.275084
72050,79.534476,39.323171,0.549493
72060,79.525957,39.194551,0.796098
72070,79.517904,40.769499,-2.376618
72080,79.509394,39.758228,-0.352209
72090,79.499673,39.231109,0.693254
72100,79.489567,40.524551,-1.915800
72110,79.478530,38.665691,1.807650
72120,79.468805,40.380608,-1.646161
72130,79.458263,39.731828,-0.350080
72140,79.447543,39.324016,0.458415
72150,79.436588,39.232387,0.632852
72160,79.426887,39.856518,-0.628504
72170,79.416409,39.784417,-0.491264
72180,79.406255,39.730144,-0.395786
72190,79.395809,37.382007,4.309629
72200,79.385281,38.209709,2.637184
72210,79.376712,40.223562,-1.416185
72220,79.367369,40.304436,-1.587698
72230,79.358305,39.188927,0.639970
72240,79.350559,37.873380,3.273557
72250,79.341108,39.027076,0.945952
72260,79.332293,37.576972,3.851832
72270,79.322322,38.552854,1.876696
72280,79.313207,40.171457,-1.383705
72290,79.302831,40.456499,-1.965514
72300,79.291931,40.185695,-1.431505
72310,79.281442,37.865840,3.217171
72320,79.271840,38.589876,1.751357
72330,79.262539,38.930399,1.055437
72340,79.252955,40.410446,-1.924894
72350,79.242654,39.281657,0.329845
72360,79.231713,40.306280,-1.735598
72370,79.221671,40.259113,-1.650780
72380,79.211923,40.200197,-1.542082
72390,79.202510,40.634089,-2.426131
72400,79.193097,37.728853,3.403756
72410,79.184728,39.188597,0.462266
72420,79.175690,39.851867,-0.878355
72430,79.167576,40.701152,-2.592915
72440,79.161088,40.180414,-1.555239
72450,79.154759,36.916936,4.998420
72460,79.146571,39.190352,0.425198
72470,79.138492,39.043161,0.711691
72480,79.129318,39.405036,-0.024341
72490,79.121085,38.985595,0.808558
72500,79.112664,39.642095,-0.517014
72510,79.103965,41.187048,-3.630793
72520,79.094994,40.493891,-2.246701
72530,79.085653,39.689932,-0.637618
72540,79.077379,39.643197,-0.557470
72550,79.068519,40.206263,-1.695251
72560,79.058978,38.587469,1.546264
72570,79.050330,38.916607,0.878313
72580,79.041458,40.374960,-2.060835
72590,79.032781,39.001400,0.692924
72600,79.023198,38.094761,2.504334
72610,79.013109,39.099609,0.473586
72620,79.001672,40.298503,-1.944434
72630,78.991397,38.561125,1.537482
72640,78.982103,38.371177,1.908120
72650,78.974527,39.474371,-0.319232
72660,78.966831,37.673184,3.293823
72670,78.959409,39.642689,-0.670510
72680,78.952490,39.221221,0.169001
72690,78.944851,38.772055,1.065749
72700,78.937405,39.017494,0.565555
72710,78.929440,40.285253,-1.988862
72720,78.922151,38.850724,0.885936
72730,78.913159,41.433009,-4.307387
72740,78.905973,39.082434,0.408003
72750,78.897056,38.962258,0.639460
72760,78.887724,39.847513,-1.145864
72770,78.878196,40.137051,-1.736943
72780,78.868678,38.058844,2.427967
72790,78.860725,38.702773,1.127791
72800,78.852371,39.160161,0.202859
72810,78.843703,39.960484,-1.414531
72820,78.835671,39.566190,-0.632726
72830,78.826797,38.506604,1.490629
72840,78.818564,38.713519,1.064694
72850,78.809866,38.728598,1.025985
72860,78.800874,38.431671,1.614869
72870,78.791466,39.629310,-0.803361
72880,78.782627,38.920279,0.614840
72890,78.772575,37.927457,2.594512
72900,78.765150,38.547216,1.342376
72910,78.756697,39.005023,0.416128
72920,78.747908,38.820999,0.778678
72930,78.739585,39.360674,-0.315231
72940,78.730942,39.977018,-1.560355
72950,78.722218,38.774922,0.842728
72960,78.713331,38.450105,1.485161
72970,78.704747,40.301918,-2.241203
72980,78.694389,39.687855,-1.014710
72990,78.684619,39.998974,-1.651751
73000,78.674750,39.467474,-0.593749
73010,78.667123,39.525868,-0.731305
73020,78.661416,40.548799,-2.792591
73030,78.656318,40.519533,-2.739670
73040,78.652024,37.799514,2.722095
73050,78.646483,38.177646,1.959986
73060,78.640088,36.568065,5.189729
73070,78.633750,37.919287,2.466654
73080,78.627680,39.588505,-0.889144
73090,78.621831,38.614346,1.062466
73100,78.614596,41.117628,-3.971300
73110,78.607821,38.648047,0.982139
73120,78.600748,38.432640,1.410568
73130,78.593775,40.118053,-1.976934
73140,78.586102,38.842234,0.576396
73150,78.578229,39.895807,-1.549158
73160,78.569995,39.363520,-0.489013
73170,78.562553,39.670797,-1.116542
73180,78.555843,38.454172,1.321826
73190,78.548627,39.331102,-0.445590
73200,78.541092,37.381106,3.468086
73210,78.532544,39.679879,-1.155534
73220,78.524140,38.143110,1.923892
73230,78.514997,38.384806,1.430373
73240,78.504918,37.915827,2.361606
73250,78.494420,37.885189,2.417980
73260,78.484583,39.804107,-1.442697
73270,78.474345,39.310076,-0.460072
73280,78.463984,40.051795,-1.964035
73290,78.453980,37.891301,2.366953
73300,78.443558,38.991754,0.147807
73310,78.431815,41.848124,-5.595870
73320,78.422809,39.994196,-1.885525
73330,78.414380,37.436958,3.237919
73340,78.405511,40.424857,-2.770045
73350,78.398057,38.774676,0.533344
73360,78.390015,39.483351,-0.897297
73370,78.382429,39.103156,-0.142045
73380,78.375200,39.207540,-0.358820
73390,78.368436,39.592883,-1.142585
73400,78.362420,38.359574,1.323978
73410,78.357000,39.393995,-0.755600
73420,78.351261,38.769723,0.489857
73430,78.347588,38.487542,1.048619
73440,78.344341,38.262379,1.497670
73450,78.339526,38.129890,1.762303
73460,78.334212,38.527431,0.957439
73470,78.328417,38.543580,0.919166
73480,78.322817,39.380098,-0.770902
73490,78.318374,40.305151,-2.634624
73500,78.315175,38.760093,0.461879
73510,78.312368,38.124799,1.735865
73520,78.308168,38.033519,1.918590
73530,78.303772,39.615298,-1.262376
73540,78.300288,38.912528,0.144564
73550,78.296306,38.057995,1.853821
73560,78.292502,39.871184,-1.793506
73570,78.288199,38.190725,1.579337
73580,78.281967,38.278915,1.398365
73590,78.275307,39.048941,-0.155792
73600,78.268514,39.798509,-1.667190
73610,78.261355,39.486594,-1.049464
73620,78.255120,39.085148,-0.255360
73630,78.249416,40.401574,-2.904528
73640,78.243825,38.688604,0.533145
73650,78.238343,39.504099,-1.115344
73660,78.234336,38.269398,1.360501
73670,78.229556,38.766164,0.355726
73680,78.224817,37.879463,2.133169
73690,78.219776,39.029955,-0.180164
73700,78.214765,39.119858,-0.368334
73710,78.210848,37.753901,2.371337
73720,78.207757,39.771306,-1.685771
73730,78.204320,40.305433,-2.762116
73740,78.201455,39.366976,-0.880739
73750,78.198188,39.341386,-0.832499
73760,78.195571,39.212779,-0.579759
73770,78.193554,38.586163,0.675645
73780,78.190575,39.548337,-1.257298
73790,78.187118,38.778115,0.287822
73800,78.182857,38.677176,0.487482
73810,78.178042,39.227688,-0.624696
73820,78.172997,37.491734,2.858985
73830,78.166926,39.190581,-0.561351
73840,78.161381,38.058559,1.706876
73850,78.156949,39.351135,-0.894333
73860,78.151802,41.370867,-4.953602
73870,78.148329,38.719807,0.363324
73880,78.144436,38.746793,0.305287
73890,78.139910,38.353962,1.089405
73900,78.134747,39.024832,-0.262303
73910,78.128025,38.418288,0.950035
73920,78.120925,37.575833,2.636548
73930,78.114777,38.775047,0.219668
73940,78.107231,39.261754,-0.763008
73950,78.099056,39.892358,-2.033675
73960,78.091067,38.084555,1.591003
73970,78.082555,38.690442,0.367497
73980,78.073741,38.349635,1.045873
73990,78.063722,37.527719,2.688592
74000,78.053992,37.975873,1.777200
74010,78.044453,38.553024,0.608799
74020,78.035062,39.413219,-1.130331
74030,78.025944,38.573220,0.548856
74040,78.016746,37.261409,3.174406
74050,78.005160,40.168951,-2.672202
74060,77.995829,38.632871,0.407253
74070,77.984666,39.763272,-1.870694
74080,77.975043,38.375455,0.906233
74090,77.964607,38.061525,1.525492
74100,77.955228,39.723797,-1.823499
74110,77.946654,37.535986,2.563949
74120,77.937388,37.884743,1.855724
74130,77.927807,37.216017,3.189280
74140,77.917031,40.217176,-2.846831
74150,77.907475,39.054034,-0.520763
74160,77.897478,38.058984,1.467210
74170,77.888101,37.079913,3.423796
74180,77.878646,38.475674,0.608890
74190,77.867860,36.957810,3.644728
74200,77.858909,38.814065,-0.092999
74210,77.849391,38.671070,0.183140
74220,77.840014,38.395354,0.725535
74230,77.829761,38.161426,1.188290
74240,77.819483,38.935461,-0.373807
74250,77.808791,38.164644,1.163470
74260,77.799056,40.110400,-2.752817
74270,77.788768,40.394787,-3.334194
74280,77.779851,38.122697,1.219349
74290,77.771094,38.117078,1.222152
74300,77.762863,39.714129,-1.994647
74310,77.754653,38.106810,1.225369
74320,77.746329,38.553426,0.318910
74330,77.736598,40.012200,-2.621299
74340,77.728744,39.947779,-2.497120
74350,77.720030,36.940674,3.530732
74360,77.711073,38.421083,0.548707
74370,77.700882,37.488803,2.411931
74380,77.690827,37.879134,1.618400
74390,77.681606,39.363206,-1.371426
74400,77.672612,36.664287,4.039258
74410,77.663464,38.545332,0.253718
74420,77.653181,38.802290,-0.269402
74430,77.643827,37.144832,3.046786
74440,77.634039,39.205243,-1.100199
74450,77.624196,37.227252,2.861542
74460,77.614315,39.255424,-1.219131
74470,77.603734,40.208904,-3.144560
74480,77.594730,38.426806,0.422352
74490,77.585314,39.071478,-0.885793
74500,77.577048,38.333629,0.587340
74510,77.568886,38.206773,0.833399
74520,77.559882,38.069400,1.103624
74530,77.550387,40.156754,-3.096370
74540,77.541599,38.206261,0.813623
74550,77.532305,39.414117,-1.620900
74560,77.523468,39.081890,-0.961993
74570,77.514869,38.085679,1.033875
74580,77.506672,38.924265,-0.658579
74590,77.497129,40.690899,-4.213964
74600,77.488883,38.830869,-0.490124
74610,77.480906,37.810883,1.549294
74620,77.473350,38.881762,-0.606231
74630,77.464523,37.862645,1.433677
74640,77.456070,38.135076,0.879666
74650,77.446909,38.941575,-0.749438
74660,77.438336,38.369085,0.389321
74670,77.431347,39.198277,-1.284886
74680,77.425585,38.296880,0.516452
74690,77.420409,40.073065,-3.053301
74700,77.415844,39.074760,-1.055169
74710,77.411434,38.273427,0.551613
74720,77.406350,38.910531,-0.732038
74730,77.400249,38.243282,0.605265
74740,77.393394,37.567320,1.953270
74750,77.387466,40.537494,-4.022307
74760,77.383045,38.034241,0.999257
74770,77.378625,39.038663,-1.023930
74780,77.374213,39.118024,-1.186069
74790,77.369430,37.486756,2.085823
74800,77.365032,39.144250,-1.249053
74810,77.361097,39.862582,-2.695318
74820,77.356810,39.398626,-1.767440
74830,77.351938,39.862242,-2.705750
74840,77.347261,39.677252,-2.340886
74850,77.342090,40.116384,-3.223270
74860,77.337036,38.438782,0.138090
74870,77.331079,38.977363,-0.951851
74880,77.325565,39.118567,-1.241171
74890,77.319959,38.242252,0.514820
74900,77.313319,38.125962,0.740854
74910,77.307306,38.806961,-0.636493
74920,77.302723,38.015076,0.944827
74930,77.297188,38.834458,-0.706921
74940,77.291446,39.429064,-1.906585
74950,77.286154,37.034336,2.896429
74960,77.281312,38.076872,0.797609
74970,77.276910,36.636446,3.687050
74980,77.271864,39.697583,-2.464965
74990,77.267474,38.682314,-0.432252
75000,77.261908,38.278760,0.374296
75010,77.255589,38.751713,-0.579213
75020,77.250465,39.001468,-1.091946
75030,77.245504,38.023894,0.868491
75040,77.240316,38.491420,-0.073352
75050,77.234564,37.947465,1.014416
75060,77.229147,37.999339,0.904701
75070,77.223414,38.797713,-0.705149
75080,77.217180,37.649106,1.596139
75090,77.210942,38.828591,-0.780149
75100,77.204016,39.154518,-1.442607
75110,77.197254,38.543595,-0.222940
75120,77.190593,41.474203,-6.115487
75130,77.184972,38.050031,0.755044
75140,77.179730,37.925179,1.000090
75150,77.173502,37.533185,1.785178
75160,77.167249,38.905925,-0.980714
75170,77.161358,39.042679,-1.263974
75180,77.155593,39.688561,-2.565356
75190,77.149711,37.821821,1.181874
75200,77.143720,39.472939,-2.144309
75210,77.138959,38.800629,-0.803222
75220,77.133644,37.967350,0.866375
75230,77.128040,37.413600,1.972156
75240,77.123626,39.010928,-1.244831
75250,77.120098,37.502928,1.782152
75260,77.116755,39.174812,-1.580502
75270,77.114365,38.806674,-0.844773
75280,77.111765,36.342076,4.105009
75290,77.108160,39.643101,-2.532324
75300,77.106077,38.989661,-1.226781
75310,77.105946,39.573455,-2.399803
75320,77.106407,37.670912,1.421465
75330,77.107029,40.212413,-3.683987
75340,77.108263,38.831923,-0.908777
75350,77.109567,38.908137,-1.061535
75360,77.110784,38.289859,0.181021
75370,77.112587,37.229597,2.312303
75380,77.113552,38.628664,-0.497795
75390,77.115163,37.453454,1.864686
75400,77.116624,39.044607,-1.331339
75410,77.117285,39.825046,-2.893280
75420,77.116968,39.007569,-1.249545
75430,77.116951,36.994375,2.794096
75440,77.116824,38.800981,-0.834246
75450,77.117536,39.443530,-2.129482
75460,77.118975,38.012045,0.750593
75470,77.120898,37.704568,1.372010
75480,77.121897,37.905018,0.970962
75490,77.122230,39.147471,-1.524949
75500,77.122985,38.163440,0.450436
75510,77.124146,38.493479,-0.208868
75520,77.124995,40.069432,-3.373105
75530,77.127031,38.857117,-0.939501
75540,77.129425,38.683431,-0.590780
75550,77.132331,38.907724,-1.036812
75560,77.135753,38.370337,0.046231
75570,77.138663,37.613108,1.572544
75580,77.140889,38.594809,-0.393900
75590,77.143378,38.046684,0.707376
75600,77.145216,38.661138,-0.523726
75610,77.147528,36.928109,2.958841
75620,77.149593,38.220589,0.364803
75630,77.151486,38.739520,-0.674192
75640,77.153387,36.888160,3.046565
75650,77.154354,38.087868,0.638776
75660,77.154711,37.692864,1.429813
75670,77.155720,37.878015,1.055903
75680,77.158450,39.341054,-1.882133
75690,77.161963,38.010297,0.794468
75700,77.165687,36.770445,3.292090
75710,77.168770,38.021387,0.781625
75720,77.171169,38.095501,0.638675
75730,77.173648,38.651755,-0.477863
75740,77.175472,38.708031,-0.584348
75750,77.176436,38.741006,-0.651697
75760,77.177432,37.626549,1.588042
75770,77.178216,38.813170,-0.793504
75780,77.178622,39.199046,-1.564822
75790,77.179201,39.600723,-2.374478
75800,77.181425,39.551940,-2.278976
75810,77.184201,37.740235,1.363853
75820,77.188177,39.873218,-2.917821
75830,77.193781,37.668083,1.515151
75840,77.200314,40.007798,-3.182325
75850,77.208071,37.852471,1.156815
75860,77.214615,38.301513,0.259749
75870,77.222175,38.191867,0.485279
75880,77.229045,37.609291,1.663517
75890,77.234618,38.795926,-0.714408
75900,77.240890,38.834040,-0.790279
75910,77.247328,39.742867,-2.607995
75920,77.253596,38.800949,-0.714184
75930,77.261075,37.502942,1.899826
75940,77.269381,38.036659,0.830786
75950,77.277264,38.794790,-0.684507
75960,77.285534,35.296058,6.359563
75970,77.291290,38.339621,0.248234
75980,77.298624,38.364677,0.204741
75990,77.306813,39.391427,-1.850340
76000,77.314615,39.205461,-1.466579
76010,77.322652,38.899345,-0.844856
76020,77.331626,38.209626,0.550042
76030,77.340257,38.852725,-0.736612
76040,77.349036,36.881111,3.234724
76050,77.356639,38.983170,-0.979210
76060,77.364373,39.513720,-2.036437
76070,77.372171,39.568616,-2.139345
76080,77.379695,37.797628,1.425923
76090,77.386508,38.930973,-0.845069
76100,77.393887,38.663628,-0.300629
76110,77.401880,37.749302,1.545755
76120,77.409206,39.202474,-1.363621
76130,77.416556,39.084744,-1.121882
76140,77.423514,38.673849,-0.288289
76150,77.430878,37.616881,1.842995
76160,77.438175,38.169834,0.742442
76170,77.444669,39.454235,-1.833017
76180,77.452606,39.104043,-1.127388
76190,77.460636,38.925500,-0.759737
76200,77.467867,39.023694,-0.949745
76210,77.476046,39.278593,-1.457379
76220,77.483689,37.887218,1.347415
76230,77.491359,36.299620,4.546416
76240,77.499501,40.713370,-4.312955
76250,77.505895,39.937419,-2.750605
76260,77.513992,39.688162,-2.239367
76270,77.520909,38.822879,-0.495306
76280,77.527491,38.942637,-0.727664
76290,77.534787,39.087174,-1.014739
76300,77.542888,38.260978,0.653597
76310,77.550781,38.277255,0.630618
76320,77.559083,40.087450,-2.997379
76330,77.566664,39.362503,-1.536805
76340,77.575106,37.612073,1.993839
76350,77.582952,40.085898,-2.969914
76360,77.590557,37.792462,1.648016
76370,77.596364,39.109842,-0.990116
76380,77.601329,38.285208,0.669542
76390,77.605388,38.424030,0.394690
76400,77.609207,37.762688,1.728328
76410,77.613230,38.049206,1.157588
76420,77.617359,38.767822,-0.285561
76430,77.623314,37.423681,2.420243
76440,77.629407,36.187934,4.913794
76450,77.635024,37.880511,1.520752
76460,77.640817,37.470848,2.351792
76470,77.645966,37.304670,2.694233
76480,77.652440,37.358413,2.592431
76490,77.657320,38.195010,0.916385
76500,77.662256,39.494940,-1.691655
76510,77.665671,38.910931,-0.510583
76520,77.668425,39.136397,-0.958718
76530,77.671359,37.587220,2.156373
76540,77.673686,38.133643,1.059646
76550,77.675054,39.119495,-0.916795
76560,77.675210,38.443612,0.441551
76570,77.674596,39.289848,-1.257297
76580,77.673645,38.447417,0.436482
76590,77.672255,39.322064,-1.320060
76600,77.671455,38.449288,0.432647
76610,77.671516,38.062549,1.213202
76620,77.671589,38.450175,0.435067
76630,77.671535,39.662260,-1.999438
76640,77.672229,38.330428,0.675472
76650,77.671509,39.023493,-0.713378
76660,77.670849,38.516792,0.300667
76670,77.670349,39.314447,-1.300970
76680,77.669588,38.457696,0.420773
76690,77.667980,38.897111,-0.457887
76700,77.664436,38.439663,0.461045
76710,77.659696,39.567884,-1.808448
76720,77.653498,39.113688,-0.899713
76730,77.646989,39.162638,-1.004349
76740,77.639372,39.155962,-0.997190
76750,77.631689,37.457184,2.411620
76760,77.623649,39.625426,-1.951328
76770,77.615395,38.427460,0.446825
76780,77.607488,39.043418,-0.798176
76790,77.599400,38.198341,0.892699
76800,77.591804,39.177208,-1.081851
76810,77.584988,38.433381,0.404653
76820,77.577692,38.140729,0.986436
76830,77.569827,39.385238,-1.522869
76840,77.563523,38.055056,1.144117
76850,77.556938,37.253013,2.748638
76860,77.549576,37.792866,1.659716
76870,77.543204,38.197443,0.837449
76880,77.536334,38.104923,1.020304
76890,77.529629,39.100787,-0.986586
76900,77.522412,36.840668,3.545190
76910,77.514504,38.157844,0.896206
76920,77.505869,37.475492,2.258672
76930,77.497105,39.482637,-1.781061
76940,77.488796,37.012167,3.171683
76950,77.480002,37.930593,1.317525
76960,77.471445,37.816941,1.537950
76970,77.463283,38.671037,-0.187220
76980,77.455849,37.486978,2.184021
76990,77.449489,39.724969,-2.321703
77000,77.443387,40.597538,-4.079659
77010,77.437756,42.165395,-7.234763
77020,77.432808,38.290493,0.542291
77030,77.428093,37.936391,1.245684
77040,77.424373,37.400492,2.318515
77050,77.420160,38.906441,-0.711226
77060,77.416441,39.645790,-2.198587
77070,77.412446,38.332540,0.438092
77080,77.407809,38.656086,-0.219804
77090,77.404235,37.650549,1.792083
77100,77.400091,39.842394,-2.613142
77110,77.396260,37.584164,1.917143
77120,77.393102,39.135983,-1.204494
77130,77.389849,38.410702,0.249319
77140,77.385924,39.729925,-2.404507
77150,77.382677,38.402744,0.257251
77160,77.379170,39.285931,-1.522748
77170,77.376723,37.795599,1.469672
77180,77.374457,36.411497,4.246099
77190,77.371511,39.720070,-2.402949
77200,77.368670,38.858575,-0.674427
77210,77.366315,39.177856,-1.320761
77220,77.365113,36.820835,3.413045
77230,77.363771,38.223059,0.593658
77240,77.363504,39.010736,-0.990787
77250,77.363523,39.089573,-1.153257
77260,77.364222,38.978261,-0.929676
77270,77.365522,39.247066,-1.471260
77280,77.367327,38.189564,0.657359
77290,77.368809,39.813728,-2.603255
77300,77.370081,37.082320,2.883114
77310,77.370802,38.873491,-0.711474
77320,77.371142,39.051943,-1.070404
77330,77.371771,39.666312,-2.307597
77340,77.372662,37.707608,1.630913
77350,77.373554,39.160711,-1.287689
77360,77.374394,38.450461,0.136999
77370,77.376476,38.815403,-0.594750
77380,77.378284,38.736281,-0.431623
77390,77.379581,37.967003,1.115227
77400,77.380295,39.356029,-1.675451
77410,77.381342,39.037104,-1.035251
77420,77.382441,38.107828,0.834764
77430,77.383296,38.678999,-0.314798
77440,77.383246,38.458265,0.129048
77450,77.383184,37.932131,1.187894
77460,77.384496,38.251235,0.546318
77470,77.385181,38.116434,0.818352
77480,77.386092,37.949525,1.153031
77490,77.387418,38.713853,-0.378908
77500,77.388303,36.212408,4.648263
77510,77.388624,39.151432,-1.252102
77520,77.387795,38.898289,-0.743840
77530,77.387371,39.464771,-1.881641
77540,77.387211,39.584381,-2.119143
77550,77.387384,40.243406,-3.443357
77560,77.387973,39.936095,-2.827096
77570,77.389216,39.593876,-2.139433
77580,77.389717,37.992193,1.080512
77590,77.389730,38.978599,-0.899893
77600,77.389429,37.656422,1.755562
77610,77.389185,38.809774,-0.564804
77620,77.389227,38.448400,0.163042
77630,77.389421,37.972562,1.120012
77640,77.388705,37.800728,1.465140
77650,77.387812,38.135115,0.793262
77660,77.387386,36.739195,3.595970
77670,77.386179,37.991094,1.081752
77680,77.385112,37.870518,1.325477
77690,77.383522,38.051903,0.958996
77700,77.382256,39.246107,-1.445731
77710,77.380712,38.378313,0.298651
77720,77.377970,39.581484,-2.120526
77730,77.375089,40.151452,-3.268222
77740,77.372204,37.992939,1.062506
