Tempo(s),Fila,E[N],E[W]
65140,39,18.846613,9.418969
65150,35,18.849122,9.420440
65160,33,18.851183,9.421471
65170,40,18.853680,9.422358
65180,40,18.856802,9.423919
65190,48,18.860399,9.425573
65200,54,18.865634,9.427973
65210,49,18.870936,9.430623
65220,48,18.875296,9.432803
65230,49,18.879802,9.435561
65240,47,18.884207,9.437908
65250,42,18.887799,9.439921
65260,52,18.892134,9.441438
65270,60,18.897885,9.444168
65280,72,18.904562,9.446927
65290,72,18.912704,9.451068
65300,71,18.920286,9.454641
65310,69,18.928141,9.458422
65320,77,18.936309,9.462215
65330,83,18.945650,9.466305
65340,71,18.954431,9.470983
65350,76,18.962718,9.475052
65360,72,18.971337,9.479577
65370,67,18.979156,9.483557
65380,73,18.987197,9.487141
65390,81,18.996299,9.491473
65400,73,19.005201,9.496211
65410,81,19.013868,9.500326
65420,86,19.023788,9.505138
65430,88,19.034090,9.510068
65440,82,19.044198,9.515483
65450,87,19.053712,9.519874
65460,85,19.063887,9.524741
65470,92,19.074225,9.529325
65480,82,19.084419,9.534492
65490,91,19.094814,9.539396
65500,94,19.105784,9.544732
65510,97,19.118032,9.550342
65520,95,19.129951,9.556370
65530,86,19.140927,9.562073
65540,83,19.150978,9.567168
65550,88,19.161181,9.571902
65560,86,19.171244,9.577076
65570,89,19.181339,9.581755
65580,93,19.192367,9.587339
65590,98,19.203585,9.592798
65600,93,19.215207,9.599409
65610,98,19.226927,9.604973
65620,89,19.238344,9.611116
65630,91,19.249242,9.616489
65640,82,19.259873,9.622167
65650,77,19.269103,9.626999
65660,73,19.277772,9.631845
65670,69,19.285922,9.635845
65680,67,19.293129,9.639227
65690,68,19.300828,9.642707
65700,58,19.307645,9.646188
65710,64,19.314137,9.649286
65720,66,19.321601,9.652796
65730,59,19.327857,9.656069
65740,62,19.334055,9.659093
65750,63,19.340279,9.661910
65760,51,19.345862,9.664627
65770,44,19.350221,9.666953
65780,40,19.353843,9.669204
65790,41,19.356782,9.670748
65800,46,19.360072,9.672539
65810,45,19.363929,9.674027
65820,38,19.367034,9.675873
65830,45,19.370395,9.676745
65840,49,19.374613,9.679000
65850,40,19.378706,9.681487
65860,55,19.382871,9.682908
65870,59,19.388340,9.685568
65880,45,19.394128,9.688681
65890,48,19.398498,9.690499
65900,44,19.402086,9.692145
65910,51,19.405963,9.694083
65920,48,19.410150,9.696323
65930,53,19.414681,9.698514
65940,61,19.420451,9.701251
65950,49,19.425676,9.704083
65960,50,19.429711,9.706027
65970,52,19.434693,9.708663
65980,50,19.439509,9.711365
65990,41,19.443101,9.713455
66000,43,19.445986,9.714530
66010,47,19.449993,9.716239
66020,48,19.454728,9.718605
66030,50,19.459778,9.721276
66040,53,19.465021,9.723603
66050,41,19.469360,9.725845
66060,38,19.472468,9.727767
66070,50,19.476085,9.729060
66080,57,19.481475,9.731754
66090,50,19.486619,9.734399
66100,49,19.491003,9.736369
66110,53,19.496215,9.738900
66120,59,19.501519,9.741404
66130,58,19.507557,9.744422
66140,65,19.514063,9.747526
66150,55,19.520275,9.750777
66160,52,19.525103,9.753411
66170,51,19.530437,9.756224
66180,52,19.535097,9.758701
66190,45,19.539631,9.761483
66200,48,19.543632,9.763115
66210,53,19.548181,9.765241
66220,58,19.553880,9.767868
66230,59,19.560131,9.770845
66240,60,19.565854,9.773484
66250,58,19.571986,9.776548
66260,57,19.578008,9.779484
66270,47,19.583077,9.781944
66280,47,19.587412,9.784037
66290,54,19.592064,9.786067
66300,53,19.596849,9.788533
66310,54,19.602339,9.791202
66320,60,19.607899,9.793908
66330,68,19.614886,9.797473
66340,69,19.621830,9.800574
66350,67,19.629475,9.804467
66360,60,19.636580,9.807944
66370,57,19.642747,9.811248
66380,54,19.648440,9.814240
66390,41,19.652791,9.816710
66400,39,19.655890,9.818481
66410,39,19.658779,9.819852
66420,40,19.661596,9.820891
66430,33,19.664327,9.822183
66440,25,19.665794,9.823065
66450,25,19.666026,9.823108
66460,32,19.667052,9.823032
66470,21,19.668033,9.824336
66480,27,19.668573,9.824311
66490,25,19.669522,9.825008
66500,33,19.670452,9.824810
66510,26,19.671647,9.825113
66520,25,19.672605,9.825815
66530,31,19.673766,9.826322
66540,32,19.675781,9.827257
66550,40,19.678222,9.828035
66560,37,19.680956,9.829181
66570,38,19.683168,9.830287
66580,39,19.686147,9.831556
66590,36,19.688597,9.832781
66600,36,19.690761,9.833642
66610,30,19.693175,9.834997
66620,39,19.695386,9.835882
66630,36,19.698609,9.837419
66640,36,19.701038,9.838487
66650,29,19.702985,9.839829
66660,21,19.704110,9.841204
66670,18,19.704265,9.841135
66680,24,19.704548,9.841205
66690,26,19.705242,9.841332
66700,40,19.707158,9.841333
66710,49,19.710868,9.842892
66720,42,19.714581,9.844748
66730,42,19.718126,9.846299
66740,51,19.722104,9.847993
66750,55,19.727085,9.850556
66760,55,19.732230,9.853127
66770,63,19.738542,9.855986
66780,51,19.744161,9.858941
66790,50,19.748656,9.861040
66800,47,19.753470,9.863446
66810,52,19.758061,9.865298
66820,64,19.763780,9.867418
66830,69,19.770832,9.871163
66840,66,19.778108,9.875019
66850,56,19.784422,9.878542
66860,68,19.790398,9.880864
66870,52,19.796604,9.884407
66880,47,19.800718,9.886390
66890,57,19.805823,9.888498
66900,64,19.812033,9.891158
66910,59,19.818095,9.893965
66920,58,19.824336,9.897231
66930,50,19.829340,9.899953
66940,55,19.833546,9.901537
66950,60,19.839199,9.904140
66960,55,19.844757,9.906696
66970,56,19.850089,9.909434
66980,63,19.856118,9.912077
66990,62,19.862293,9.915383
67000,66,19.869114,9.918717
67010,61,19.875504,9.922131
67020,55,19.881323,9.925407
67030,46,19.885930,9.927488
67040,41,19.888849,9.929243
67050,38,19.891985,9.931255
67060,38,19.894785,9.932581
67070,38,19.897698,9.933520
67080,43,19.900961,9.934929
67090,39,19.904070,9.936262
67100,33,19.907430,9.937794
67110,23,19.908763,9.938905
67120,30,19.909997,9.939376
67130,34,19.911920,9.940707
67140,39,19.914176,9.941393
67150,31,19.916603,9.942828
67160,19,19.917608,9.943554
67170,16,19.917317,9.943633
67180,20,19.917497,9.942912
67190,18,19.917879,9.943105
67200,15,19.916854,9.942817
67210,17,19.916310,9.942401
67220,13,19.915338,9.941770
67230,16,19.914952,9.941432
67240,14,19.914352,9.940840
67250,2,19.912397,9.940014
67260,5,19.910010,9.938603
67270,19,19.908874,9.937670
67280,19,19.908841,9.937877
67290,18,19.908659,9.937567
67300,24,19.908575,9.937086
67310,33,19.910450,9.937582
67320,30,19.912519,9.938544
67330,21,19.912968,9.939434
67340,20,19.913313,9.939608
67350,17,19.913216,9.939931
67360,14,19.912662,9.939730
67370,18,19.912460,9.939558
67380,12,19.911771,9.939733
67390,19,19.911095,9.939176
67400,12,19.910235,9.939044
67410,18,19.909457,9.938216
67420,18,19.909209,9.938316
67430,13,19.908735,9.938155
67440,0,19.906997,9.937510
67450,8,19.904315,9.936248
67460,5,19.902736,9.935388
67470,4,19.900402,9.934005
67480,6,19.898139,9.933025
67490,5,19.895619,9.932137
67500,4,19.893295,9.931199
67510,7,19.890999,9.929981
67520,15,19.889841,9.929039
67530,3,19.888148,9.928636
67540,4,19.885930,9.927678
67550,1,19.883316,9.926449
67560,5,19.880534,9.925209
67570,4,19.877975,9.924300
67580,2,19.875643,9.923211
67590,5,19.872942,9.921792
67600,22,19.872111,9.920500
67610,24,19.872272,9.920802
67620,18,19.872331,9.921054
67630,8,19.871124,9.920526
67640,12,19.869766,9.919997
67650,21,19.869304,9.919183
67660,26,19.869530,9.918932
67670,15,19.870061,9.919273
67680,0,19.868162,9.918839
67690,11,19.865794,9.917074
67700,14,19.864566,9.916025
67710,18,19.864038,9.915910
67720,17,19.864018,9.915683
67730,22,19.863635,9.915348
67740,24,19.864062,9.915636
67750,23,19.864521,9.915795
67760,19,19.864824,9.915730
67770,27,19.864880,9.915468
67780,33,19.866967,9.916585
67790,33,19.869055,9.917703
67800,26,19.870395,9.918739
67810,21,19.870846,9.919186
67820,20,19.870624,9.919005
67830,27,19.871136,9.918605
67840,19,19.871373,9.919019
67850,17,19.871159,9.918695
67860,20,19.870704,9.918543
67870,19,19.871079,9.918587
67880,5,19.869959,9.918687
67890,15,19.868727,9.917199
67900,9,19.867703,9.916472
67910,17,19.866674,9.915743
67920,24,19.866909,9.915352
67930,30,19.868388,9.916020
67940,33,19.870325,9.916917
67950,35,19.872224,9.917940
67960,39,19.874354,9.918714
67970,34,19.876499,9.920152
67980,42,19.879319,9.921343
67990,45,19.882232,9.922873
68000,46,19.886290,9.924901
68010,50,19.890285,9.926752
68020,48,19.894798,9.929298
68030,48,19.899216,9.931287
68040,51,19.903598,9.932967
68050,47,19.907340,9.935201
68060,48,19.911178,9.937046
68070,41,19.915011,9.939472
68080,35,19.917586,9.941124
68090,45,19.920765,9.942422
68100,41,19.924169,9.944342
68110,44,19.927890,9.946129
68120,32,19.930382,9.948032
68130,27,19.931876,9.948999
68140,24,19.932365,9.949464
68150,21,19.932576,9.948989
68160,29,19.933081,9.949243
68170,14,19.933585,9.949643
68180,17,19.932865,9.949286
68190,12,19.931930,9.949113
68200,9,19.930625,9.948246
68210,4,19.928718,9.947224
68220,0,19.926256,9.946143
68230,6,19.923679,9.944714
68240,2,19.921175,9.944193
68250,3,19.918692,9.943029
68260,10,19.917141,9.942184
68270,2,19.915184,9.941501
68280,1,19.912507,9.940385
68290,13,19.910595,9.939070
68300,7,19.909485,9.938663
68310,0,19.906875,9.937871
68320,8,19.904431,9.936581
68330,1,19.902439,9.935661
68340,6,19.899990,9.934513
68350,7,19.898287,9.933738
68360,8,19.896242,9.932719
68370,12,19.895246,9.931861
68380,2,19.893271,9.931095
68390,4,19.890648,9.929354
68400,3,19.888131,9.928389
68410,8,19.885754,9.927495
68420,8,19.883940,9.926736
68430,9,19.881776,9.925585
68440,16,19.880618,9.924937
68450,17,19.879855,9.924776
68460,15,19.879382,9.925121
68470,27,19.879590,9.924720
68480,30,19.880965,9.925481
68490,18,19.881186,9.925666
68500,7,19.879812,9.925561
68510,3,19.877529,9.924929
68520,5,19.874906,9.923911
68530,3,19.872603,9.922763
68540,8,19.870125,9.921383
68550,3,19.867588,9.920408
68560,12,19.865975,9.919460
68570,19,19.865205,9.918572
68580,27,19.865579,9.918616
68590,17,19.865853,9.919044
68600,4,19.863923,9.918515
68610,6,19.861525,9.917248
68620,21,19.861297,9.916486
68630,19,19.861457,9.916857
68640,17,19.860861,9.916705
68650,20,19.860960,9.916468
68660,15,19.860482,9.916304
68670,13,19.859058,9.915739
68680,14,19.858234,9.915474
68690,13,19.857632,9.914959
68700,14,19.857006,9.915009
68710,17,19.856534,9.914559
68720,27,19.856661,9.914552
68730,20,19.857275,9.915149
68740,19,19.857663,9.915489
68750,17,19.857065,9.915264
68760,5,19.855827,9.914864
68770,2,19.853422,9.913953
68780,2,19.850798,9.913004
68790,7,19.848613,9.911987
68800,8,19.847423,9.911538
68810,0,19.845198,9.910861
68820,12,19.843543,9.909532
68830,13,19.842427,9.908905
68840,14,19.841239,9.908170
68850,23,19.841043,9.907858
68860,16,19.841183,9.907499
68870,23,19.841309,9.907061
68880,29,19.842458,9.907708
68890,30,19.844084,9.908378
68900,38,19.846119,9.909612
68910,42,19.848849,9.911120
68920,42,19.851522,9.912241
68930,35,19.853693,9.913687
68940,36,19.856089,9.914669
68950,42,19.858488,9.915654
68960,45,19.862377,9.917885
68970,38,19.865575,9.919628
68980,38,19.868354,9.920874
68990,34,19.870382,9.922103
69000,32,19.872458,9.923357
69010,23,19.873731,9.924785
69020,27,19.874841,9.924982
69030,17,19.874781,9.925456
69040,6,19.874096,9.925475
69050,5,19.872241,9.924550
69060,9,19.870275,9.923857
69070,7,19.868537,9.923349
69080,7,19.867016,9.922376
69090,1,19.864809,9.921204
69100,0,19.862268,9.920152
69110,2,19.859618,9.919045
69120,1,19.857067,9.917772
69130,1,19.854373,9.916858
69140,8,19.852776,9.915560
69150,4,19.850193,9.914343
69160,0,19.847433,9.913325
69170,7,19.845353,9.911786
69180,11,19.843753,9.911203
69190,16,19.842693,9.910532
69200,23,19.842546,9.910174
69210,19,19.842953,9.910379
69220,14,19.842723,9.910480
69230,2,19.840973,9.910037
69240,1,19.838378,9.908885
69250,5,19.835850,9.907410
69260,11,19.834134,9.906411
69270,24,19.833620,9.904942
69280,32,19.835184,9.905011
69290,28,19.836777,9.906094
69300,22,19.837492,9.906952
69310,14,19.837751,9.907511
69320,15,19.836698,9.906987
69330,23,19.836228,9.906469
69340,23,19.836872,9.906863
69350,13,19.836642,9.906964
69360,11,19.835847,9.906069
69370,22,19.835713,9.905362
69380,24,19.836062,9.905895
69390,22,19.836827,9.905637
69400,10,19.836445,9.906018
69410,26,19.836332,9.905465
69420,32,19.837805,9.905704
69430,17,19.838515,9.906701
69440,28,19.838740,9.906245
69450,24,19.839581,9.906810
69460,22,19.840657,9.907206
69470,16,19.840464,9.907397
69480,20,19.840097,9.906646
69490,21,19.840129,9.906450
69500,33,19.841548,9.906733
69510,42,19.844225,9.907645
69520,37,19.846895,9.909336
69530,38,19.849240,9.910367
69540,37,19.851592,9.911614
69550,40,19.854304,9.912899
69560,38,19.856987,9.914312
69570,31,19.859073,9.915498
69580,32,19.860511,9.916075
69590,32,19.862509,9.917217
69600,40,19.864721,9.917897
69610,39,19.867384,9.919300
69620,41,19.870464,9.920626
69630,41,19.873403,9.921811
69640,59,19.877895,9.922847
69650,50,19.883042,9.925703
69660,61,19.888138,9.928320
69670,65,19.893795,9.930933
69680,66,19.900139,9.933888
69690,68,19.906957,9.937152
69700,64,19.913424,9.940311
69710,70,19.920213,9.943774
69720,61,19.926780,9.947410
69730,57,19.932401,9.950432
69740,44,19.936955,9.952850
69750,50,19.940608,9.954463
69760,46,19.944435,9.956162
69770,51,19.948274,9.957724
69780,50,19.952663,9.959988
69790,47,19.957163,9.962095
69800,45,19.961150,9.964372
69810,52,19.965280,9.965937
69820,64,19.970476,9.967892
69830,70,19.977472,9.971387
69840,70,19.984955,9.975195
69850,75,19.992725,9.979147
69860,70,20.000572,9.983209
69870,61,20.006717,9.986350
69880,51,20.012107,9.989471
69890,49,20.016431,9.991418
69900,60,20.020849,9.993055
69910,62,20.027072,9.995949
69920,58,20.032552,9.998473
69930,49,20.037484,10.001079
69940,48,20.041763,10.003717
69950,47,20.046020,10.005845
69960,50,20.050188,10.007713
69970,43,20.054130,10.009612
69980,49,20.058013,10.011553
69990,52,20.062611,10.013422
70000,52,20.067469,10.015492
70010,43,20.071270,10.017606
70020,42,20.074260,10.019101
70030,40,20.077190,10.021137
70040,52,20.081109,10.022453
70050,52,20.085966,10.024594
70060,38,20.089563,10.026749
70070,29,20.091147,10.028113
70080,28,20.092897,10.028989
70090,20,20.093791,10.029509
70100,28,20.094329,10.029138
70110,28,20.095774,10.029790
70120,33,20.097275,10.030114
70130,11,20.097753,10.031354
70140,9,20.096438,10.030700
70150,14,20.095373,10.030314
70160,17,20.094919,10.029733
70170,13,20.094545,10.029406
70180,17,20.093903,10.029445
70190,9,20.092800,10.029039
70200,19,20.092051,10.027884
70210,18,20.092424,10.028073
70220,13,20.091607,10.028024
70230,9,20.090383,10.027415
70240,9,20.089294,10.026660
70250,12,20.087739,10.025958
70260,21,20.087257,10.025293
70270,20,20.087336,10.025834
70280,20,20.087729,10.026246
70290,17,20.087654,10.026709
70300,15,20.087289,10.026387
70310,15,20.086217,10.025428
70320,20,20.086183,10.024772
70330,20,20.086233,10.024515
70340,6,20.085403,10.024175
70350,0,20.082882,10.023204
70360,1,20.080205,10.022155
70370,7,20.077809,10.020820
70380,16,20.076594,10.020358
70390,20,20.076399,10.020618
70400,43,20.077840,10.020346
70410,46,20.081512,10.022323
70420,41,20.084084,10.023751
70430,41,20.086867,10.025071
70440,30,20.088883,10.026293
70450,41,20.090860,10.026928
70460,34,20.093303,10.028504
70470,35,20.095681,10.029836
70480,34,20.097783,10.030604
70490,21,20.099247,10.031692
70500,21,20.099524,10.031904
70510,18,20.099553,10.032205
70520,21,20.099648,10.032042
70530,26,20.099872,10.031943
70540,14,20.099896,10.032171
70550,10,20.098689,10.031429
70560,8,20.097214,10.030624
70570,7,20.095623,10.029762
70580,14,20.094061,10.028559
70590,12,20.093114,10.028444
70600,13,20.091614,10.027272
70610,11,20.090174,10.026343
70620,12,20.089161,10.025557
70630,5,20.087783,10.025297
70640,9,20.085829,10.024467
70650,11,20.084371,10.023812
70660,11,20.083311,10.023427
70670,9,20.081963,10.022474
70680,24,20.081755,10.021877
70690,34,20.083566,10.022005
70700,27,20.085019,10.022733
70710,33,20.086563,10.023365
70720,35,20.088629,10.024257
70730,36,20.090891,10.025248
70740,43,20.093636,10.026620
70750,48,20.097159,10.028310
70760,42,20.100642,10.030405
70770,52,20.104729,10.032305
70780,46,20.108928,10.034262
70790,52,20.112749,10.035960
70800,60,20.118250,10.037859
70810,48,20.122680,10.040425
70820,44,20.126021,10.041954
70830,50,20.129438,10.043167
70840,44,20.133566,10.045583
70850,42,20.136945,10.047413
70860,27,20.138880,10.048736
70870,26,20.139920,10.049399
70880,21,20.140380,10.049136
70890,19,20.140231,10.049136
70900,26,20.140029,10.048896
70910,31,20.141582,10.049250
70920,29,20.143346,10.049779
70930,36,20.145168,10.050338
70940,43,20.148209,10.051576
70950,45,20.151662,10.053019
70960,30,20.154575,10.054828
70970,22,20.155589,10.055549
70980,13,20.155716,10.055899
70990,12,20.154143,10.054976
71000,16,20.153604,10.054498
71010,9,20.152057,10.053729
71020,8,20.149826,10.052478
71030,0,20.147496,10.051813
71040,2,20.144938,10.050187
71050,15,20.143568,10.049224
71060,2,20.142126,10.048508
71070,5,20.139594,10.047178
71080,8,20.137135,10.045672
71090,6,20.134992,10.044959
71100,11,20.133750,10.044201
71110,9,20.132057,10.043430
71120,0,20.130278,10.042687
71130,5,20.127687,10.041609
71140,6,20.125886,10.040854
71150,8,20.124088,10.039749
71160,12,20.122292,10.039067
71170,10,20.120699,10.038205
71180,11,20.119552,10.037496
71190,2,20.117165,10.036730
71200,4,20.115355,10.035689
71210,3,20.112782,10.034479
71220,2,20.110348,10.033619
71230,0,20.107674,10.032639
71240,9,20.105399,10.031015
71250,17,20.104259,10.030169
71260,21,20.104082,10.030154
71270,22,20.104357,10.030856
71280,26,20.104819,10.031089
71290,28,20.105698,10.031250
71300,27,20.106741,10.031984
71310,19,20.106449,10.031771
71320,13,20.105937,10.031869
71330,18,20.105203,10.031156
71340,18,20.104901,10.030797
71350,18,20.104374,10.030748
71360,17,20.104450,10.030508
71370,14,20.103927,10.030601
71380,16,20.103510,10.030466
71390,8,20.102463,10.029666
71400,9,20.100899,10.028819
71410,8,20.098935,10.027982
71420,1,20.096590,10.027726
71430,0,20.094223,10.026617
71440,6,20.091876,10.025519
71450,3,20.089396,10.024495
71460,4,20.086914,10.022979
71470,0,20.084521,10.021858
71480,2,20.082041,10.020274
71490,3,20.079597,10.019197
71500,5,20.077213,10.018080
71510,1,20.074817,10.017167
71520,3,20.072611,10.016209
71530,3,20.070116,10.014896
71540,4,20.067639,10.013524
71550,3,20.065210,10.012245
71560,12,20.063576,10.011292
71570,9,20.062149,10.011002
71580,11,20.060936,10.010121
71590,14,20.059974,10.009713
71600,11,20.058989,10.009364
71610,15,20.058236,10.008642
71620,23,20.057897,10.008267
71630,19,20.057940,10.008152
71640,4,20.056568,10.008027
71650,0,20.054181,10.007188
71660,0,20.051481,10.006122
71670,8,20.049133,10.004883
71680,20,20.048341,10.004073
71690,5,20.047860,10.004184
71700,6,20.046095,10.003376
71710,1,20.043878,10.002481
71720,0,20.041271,10.001322
71730,5,20.038732,9.999918
71740,6,20.036333,9.998584
71750,10,20.034589,9.997717
71760,9,20.033770,9.997242
71770,8,20.032398,9.996351
71780,9,20.030814,9.995494
71790,5,20.028902,9.994751
71800,0,20.026473,9.994167
71810,2,20.023921,9.992618
71820,3,20.021631,9.991270
71830,0,20.018932,9.990481
71840,1,20.016313,9.989454
71850,0,20.013693,9.988565
71860,1,20.011191,9.987319
71870,0,20.008695,9.986562
71880,0,20.006009,9.985431
71890,3,20.003441,9.984291
71900,2,20.001217,9.983252
71910,4,19.998726,9.982150
71920,2,19.996082,9.981041
71930,0,19.993429,9.980065
71940,10,19.991353,9.978477
71950,14,19.990214,9.978049
71960,14,19.989220,9.977694
71970,13,19.988273,9.977500
71980,15,19.987346,9.976971
71990,7,19.986285,9.976789
72000,3,19.984251,9.975846
72010,3,19.981721,9.974792
72020,3,19.979557,9.973438
72030,6,19.977308,9.972386
72040,6,19.975570,9.971590
72050,10,19.973686,9.970652
72060,13,19.972736,9.970249
72070,1,19.970853,9.969450
72080,6,19.968389,9.967945
72090,5,19.966492,9.967208
72100,8,19.964097,9.965738
72110,2,19.961729,9.964696
72120,0,19.959229,9.963451
72130,8,19.956974,9.962120
72140,1,19.954811,9.961043
72150,4,19.952640,9.959824
72160,4,19.950475,9.958539
72170,0,19.947913,9.957469
72180,5,19.945449,9.956241
72190,0,19.942992,9.955224
72200,2,19.940495,9.953842
72210,4,19.938260,9.952797
72220,0,19.935662,9.952121
72230,3,19.933094,9.950910
72240,8,19.931838,9.949736
72250,17,19.930895,9.948717
72260,10,19.929586,9.948272
72270,3,19.927603,9.947010
72280,6,19.925500,9.945688
72290,10,19.923587,9.944735
72300,11,19.922065,9.943841
72310,12,19.921187,9.943267
72320,2,19.919153,9.942667
72330,7,19.917189,9.941277
72340,10,19.915157,9.940128
72350,10,19.914080,9.939935
72360,15,19.912976,9.939113
72370,24,19.912754,9.938319
72380,25,19.913214,9.938619
72390,25,19.914094,9.938855
72400,31,19.915352,9.939554
72410,22,19.916154,9.940368
72420,33,19.917354,9.940627
72430,40,19.919552,9.941726
72440,26,19.921353,9.942902
72450,28,19.922367,9.943479
72460,31,19.923828,9.943799
72470,37,19.925838,9.944942
72480,34,19.928228,9.946206
72490,29,19.930204,9.947332
72500,34,19.931783,9.948054
72510,28,19.933351,9.948907
72520,26,19.934282,9.949443
72530,23,19.934791,9.950384
72540,25,19.935290,9.950362
72550,27,19.936088,9.950762
72560,17,19.936558,9.951273
72570,18,19.936661,9.951327
72580,16,19.936111,9.950781
72590,18,19.935901,9.950405
72600,10,19.935674,9.950294
72610,14,19.934526,9.949381
72620,13,19.933722,9.948709
72630,8,19.932259,9.948528
72640,6,19.930317,9.948313
72650,11,19.928792,9.947418
72660,22,19.928269,9.946681
72670,24,19.929084,9.946748
72680,25,19.929742,9.946737
72690,23,19.930442,9.947294
72700,23,19.931108,9.947629
72710,27,19.931540,9.947574
72720,28,19.932581,9.948165
72730,30,19.933829,9.948380
72740,38,19.935757,9.949277
72750,39,19.938237,9.950585
72760,36,19.940205,9.951570
72770,33,19.942640,9.952856
72780,33,19.944080,9.953509
72790,28,19.945422,9.954522
72800,27,19.946421,9.954955
72810,28,19.947514,9.955435
72820,32,19.948896,9.955854
72830,31,19.950513,9.956664
72840,42,19.952506,9.957388
72850,43,19.955812,9.958700
72860,52,19.959240,9.960208
72870,49,19.963443,9.962308
72880,51,19.967699,9.964571
72890,57,19.972242,9.966977
72900,56,19.977131,9.969420
72910,56,19.981603,9.971518
72920,57,19.986692,9.973855
72930,68,19.992225,9.976209
72940,68,19.998645,9.979211
72950,58,20.004523,9.982488
72960,55,20.009286,9.984799
72970,37,20.012852,9.987401
72980,30,20.015033,9.988697
72990,35,20.016592,9.989683
73000,26,20.018309,9.991225
73010,32,20.019609,9.991740
73020,32,20.021242,9.992352
73030,29,20.022968,9.993080
73040,22,20.023871,9.993806
73050,25,20.024355,9.994050
73060,13,20.024336,9.994589
73070,23,20.024249,9.994207
73080,14,20.023955,9.994404
73090,10,20.023145,9.994002
73100,25,20.022967,9.993438
73110,22,20.023332,9.993418
73120,9,20.022457,9.993256
73130,7,20.020500,9.992214
73140,7,20.018476,9.991002
73150,0,20.016101,9.990364
73160,9,20.013935,9.988809
73170,2,20.011952,9.987957
73180,2,20.009369,9.986807
73190,1,20.006900,9.985917
73200,7,20.004739,9.984637
73210,1,20.002562,9.983757
73220,4,20.000261,9.982815
73230,3,19.998093,9.981668
73240,8,19.996308,9.980235
73250,23,19.995795,9.979165
73260,23,19.996803,9.979739
73270,19,19.996894,9.979583
73280,17,19.996857,9.979907
73290,27,19.997750,9.979811
73300,21,19.998401,9.980207
73310,25,19.998562,9.980629
73320,21,19.998901,9.980530
73330,9,19.998106,9.980407
73340,7,19.996642,9.979679
73350,2,19.994609,9.978735
73360,10,19.992500,9.977617
73370,6,19.990614,9.977017
73380,7,19.988525,9.975977
73390,12,19.987054,9.974839
73400,8,19.985956,9.974497
73410,1,19.983532,9.973629
73420,0,19.980971,9.972895
73430,5,19.978635,9.971731
73440,6,19.976558,9.970087
73450,13,19.974705,9.968962
73460,3,19.973135,9.968316
73470,5,19.970635,9.967139
73480,15,19.968992,9.965644
73490,19,19.968496,9.965061
73500,19,19.968266,9.965152
73510,24,19.968940,9.965423
73520,32,19.969733,9.965618
73530,35,19.971811,9.966861
73540,42,19.974207,9.967789
73550,35,19.976488,9.969133
73560,40,19.978781,9.969873
73570,36,19.981010,9.971395
73580,30,19.982865,9.972864
73590,34,19.984395,9.973698
73600,40,19.986592,9.974594
73610,34,19.989097,9.975779
73620,35,19.990851,9.976454
73630,34,19.992909,9.977416
73640,33,19.994560,9.978040
73650,31,19.996150,9.979106
73660,35,19.997994,9.979690
73670,38,20.000396,9.980283
73680,47,20.003225,9.981360
73690,47,20.007063,9.983278
73700,48,20.010498,9.985333
73710,62,20.014974,9.987028
73720,67,20.020543,9.989607
73730,59,20.026276,9.992943
73740,64,20.032194,9.995696
73750,61,20.037596,9.998327
73760,72,20.043945,10.001159
73770,70,20.050766,10.004633
73780,71,20.057910,10.007862
73790,67,20.064190,10.011405
73800,75,20.071178,10.014691
73810,75,20.078341,10.018336
73820,78,20.085829,10.021736
73830,81,20.093911,10.025771
73840,86,20.102435,10.030027
73850,78,20.111160,10.034519
73860,64,20.117524,10.038036
73870,65,20.123581,10.041197
73880,67,20.129874,10.043933
73890,70,20.136751,10.047639
73900,75,20.144158,10.051405
73910,65,20.150787,10.054987
73920,73,20.157263,10.057882
73930,71,20.164142,10.061113
73940,70,20.170597,10.063997
73950,69,20.177203,10.067296
73960,75,20.183828,10.069654
73970,80,20.191564,10.073448
73980,78,20.199364,10.077411
73990,72,20.207176,10.081379
74000,69,20.214041,10.084535
74010,73,20.220980,10.087523
74020,68,20.228212,10.091134
74030,55,20.233495,10.094181
74040,47,20.237629,10.096042
74050,58,20.242068,10.098124
74060,55,20.247393,10.101124
74070,55,20.251889,10.103574
74080,51,20.256443,10.106053
74090,45,20.259791,10.107727
74100,42,20.262735,10.109334
74110,47,20.265693,10.110677
74120,57,20.269372,10.111835
74130,58,20.274297,10.114159
74140,61,20.279705,10.117268
74150,55,20.284759,10.120133
74160,52,20.289462,10.123027
74170,45,20.293303,10.125151
74180,61,20.297560,10.126528
74190,65,20.303041,10.128653
74200,64,20.308416,10.130929
74210,52,20.313645,10.133608
74220,54,20.318015,10.135792
74230,52,20.322687,10.138057
74240,58,20.327438,10.140498
74250,70,20.333409,10.143276
74260,71,20.340342,10.147010
74270,71,20.347072,10.150371
74280,70,20.353974,10.153612
74290,68,20.360569,10.157247
74300,72,20.367014,10.160328
74310,72,20.374520,10.163871
74320,72,20.381854,10.167465
74330,66,20.388360,10.171055
74340,60,20.394354,10.174526
74350,60,20.399885,10.177152
74360,63,20.405519,10.179966
74370,51,20.410573,10.182763
74380,42,20.414263,10.184880
74390,38,20.416800,10.186764
74400,40,20.419275,10.187865
74410,41,20.421899,10.189040
74420,38,20.424430,10.190306
74430,48,20.427283,10.190981
74440,50,20.430972,10.192688
74450,50,20.434698,10.194482
